datetime,open,high,low,close,volume
2024-04-26 00:00:00,229.36,232.32,228.8,232.02,681498
2024-04-27 00:00:00,232.34,233.46,232.0,232.9,544442
2024-04-29 00:00:00,233.16,239.9,233.1,239.12,546141
2024-04-30 00:00:00,239.6,243.2,238.88,241.74,598328
2024-05-02 00:00:00,242.3,244.24,238.44,242.0,713503
2024-05-03 00:00:00,242.0,243.54,240.56,242.16,404266
2024-05-06 00:00:00,242.16,243.8,239.9,239.98,478161
2024-05-07 00:00:00,240.36,246.16,240.22,245.96,693006
2024-05-08 00:00:00,246.94,248.8,246.22,248.26,647634
2024-05-10 00:00:00,249.0,251.0,248.4,250.98,494061
2024-05-13 00:00:00,252.06,255.5,251.6,252.3,851492
2024-05-14 00:00:00,252.88,253.94,251.64,252.14,604594
2024-05-15 00:00:00,252.14,253.32,249.12,252.9,867581
2024-05-16 00:00:00,253.4,254.0,250.5,251.98,519154
2024-05-17 00:00:00,252.48,252.7,251.1,252.0,395260
2024-05-20 00:00:00,252.7,253.16,250.0,250.7,650845
2024-05-21 00:00:00,251.2,253.3,250.2,252.8,846957
2024-05-22 00:00:00,253.1,254.4,251.9,254.16,789397
2024-05-23 00:00:00,254.3,256.46,253.62,256.3,1407757
2024-05-24 00:00:00,256.32,256.92,251.1,255.44,1794934
2024-05-27 00:00:00,230.12,232.98,216.06,219.22,3991497
2024-05-28 00:00:00,218.78,222.5,210.62,211.08,1951592
2024-05-29 00:00:00,211.2,214.48,206.3,214.16,1788086
2024-05-30 00:00:00,214.9,216.3,205.0,205.52,908490
2024-05-31 00:00:00,205.0,206.74,192.28,195.96,2428176
2024-06-03 00:00:00,194.16,197.5,183.26,193.56,2774417
2024-06-04 00:00:00,194.9,196.98,191.22,191.54,1230391
2024-06-05 00:00:00,191.9,199.1,191.5,192.52,1539243
2024-06-06 00:00:00,192.68,195.68,192.08,192.62,672250
2024-06-07 00:00:00,192.76,198.5,192.44,196.46,893858
2024-06-10 00:00:00,199.06,199.06,188.2,190.54,1259708
2024-06-11 00:00:00,190.0,190.82,185.08,187.2,1344960
2024-06-13 00:00:00,178.0,192.74,177.48,189.12,1213426
2024-06-14 00:00:00,188.4,193.48,186.12,191.42,970265
2024-06-17 00:00:00,192.0,193.48,187.72,188.5,511660
2024-06-18 00:00:00,189.18,190.8,180.3,181.66,841066
2024-06-19 00:00:00,181.8,181.9,172.68,175.62,1684417
2024-06-20 00:00:00,175.5,181.36,170.7,180.94,2426289
2024-06-21 00:00:00,181.0,182.26,177.52,177.78,619945
2024-06-24 00:00:00,176.8,178.5,173.88,174.32,701664
2024-06-25 00:00:00,174.32,183.14,172.0,180.98,857710
2024-06-26 00:00:00,181.0,181.0,175.3,177.78,1310168
2024-06-27 00:00:00,177.7,178.56,175.1,176.82,807635
2024-06-28 00:00:00,177.0,179.3,176.48,176.92,557000
2024-07-01 00:00:00,177.0,181.0,175.1,181.0,1032787
2024-07-02 00:00:00,181.2,181.52,178.68,179.8,689856
2024-07-03 00:00:00,179.8,180.0,176.2,176.3,505281
2024-07-04 00:00:00,176.6,178.64,172.58,173.86,839796
2024-07-05 00:00:00,173.86,175.4,171.52,174.38,667410
2024-07-08 00:00:00,174.74,177.52,173.24,174.52,716339
2024-07-09 00:00:00,174.52,175.2,167.16,167.16,937025
2024-07-10 00:00:00,167.16,167.94,159.62,159.8,1372793
2024-07-11 00:00:00,159.8,170.66,159.34,169.36,1300190
2024-07-12 00:00:00,169.72,170.9,165.72,169.82,718857
2024-07-15 00:00:00,168.84,170.38,162.2,163.02,874921
2024-07-16 00:00:00,162.68,165.4,159.4,164.66,1367945
2024-07-17 00:00:00,165.14,167.86,162.44,163.66,970926
2024-07-18 00:00:00,163.32,168.14,162.24,166.74,1334564
2024-07-19 00:00:00,167.4,172.6,165.58,169.96,1502840
2024-07-22 00:00:00,172.7,173.42,168.18,170.04,1242967
2024-07-23 00:00:00,170.0,170.66,167.3,169.06,467204
2024-07-24 00:00:00,169.12,173.14,167.5,170.92,896683
2024-07-25 00:00:00,171.74,174.8,170.28,172.98,1015648
2024-07-26 00:00:00,173.2,176.92,165.02,169.9,2216026
2024-07-29 00:00:00,168.7,170.2,162.82,163.02,907632
2024-07-30 00:00:00,162.68,167.88,161.56,165.94,923401
2024-07-31 00:00:00,165.94,167.0,163.24,165.9,481128
2024-08-01 00:00:00,165.9,167.68,164.2,164.42,311057
2024-08-02 00:00:00,164.42,166.98,163.8,165.82,423584
2024-08-05 00:00:00,163.2,163.98,158.0,158.06,1001906
2024-08-06 00:00:00,159.58,162.98,158.22,160.42,1170135
2024-08-07 00:00:00,160.42,162.8,157.5,161.72,897589
2024-08-08 00:00:00,162.0,163.3,159.02,160.04,545171
2024-08-09 00:00:00,159.22,162.4,159.22,160.14,451994
2024-08-12 00:00:00,160.14,162.88,157.86,162.52,893559
2024-08-13 00:00:00,162.72,165.5,162.7,165.36,758850
2024-08-14 00:00:00,165.4,166.1,162.5,162.9,442839
2024-08-15 00:00:00,163.0,164.92,161.68,161.9,443448
2024-08-16 00:00:00,161.8,163.26,161.0,162.06,448412
2024-08-19 00:00:00,161.62,162.6,156.32,158.1,597326
2024-08-20 00:00:00,158.3,159.12,155.2,155.62,918662
2024-08-21 00:00:00,155.34,156.82,151.64,152.5,982786
2024-08-22 00:00:00,153.0,153.02,141.8,143.94,1520635
2024-08-23 00:00:00,143.82,144.9,138.04,140.74,2061190
2024-08-26 00:00:00,144.74,148.68,142.24,147.26,906231
2024-08-27 00:00:00,147.96,149.0,142.52,142.8,815230
2024-08-28 00:00:00,142.52,142.56,136.34,140.62,1028990
2024-08-29 00:00:00,141.3,141.94,137.36,140.4,845857
2024-08-30 00:00:00,140.4,141.68,132.26,132.74,1019884
2024-09-02 00:00:00,132.3,133.66,123.82,127.66,1819415
2024-09-03 00:00:00,127.06,131.26,125.1,127.78,1710648
2024-09-04 00:00:00,127.46,133.4,127.22,132.7,970981
2024-09-05 00:00:00,133.08,142.64,132.0,139.4,3357546
2024-09-06 00:00:00,139.36,140.36,136.36,139.88,1325692
