time,open,high,low,close,volume,is_complete,candle_source
2025-05-11 00:14:00+00:00,"{'units': 3687, 'nano': 0}","{'units': 3687, 'nano': 0}","{'units': 3642, 'nano': 0}","{'units': 3642, 'nano': 0}",10,True,2
2025-05-11 00:18:00+00:00,"{'units': 3642, 'nano': 0}","{'units': 3642, 'nano': 0}","{'units': 3642, 'nano': 0}","{'units': 3642, 'nano': 0}",1,True,2
2025-05-11 00:30:00+00:00,"{'units': 3642, 'nano': 500000000}","{'units': 3642, 'nano': 500000000}","{'units': 3642, 'nano': 0}","{'units': 3642, 'nano': 0}",16,True,2
2025-05-11 00:36:00+00:00,"{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}",1,True,2
2025-05-11 00:42:00+00:00,"{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}",3,True,2
2025-05-11 00:45:00+00:00,"{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}","{'units': 3641, 'nano': 500000000}",70,True,2
2025-05-11 00:57:00+00:00,"{'units': 3632, 'nano': 0}","{'units': 3632, 'nano': 0}","{'units': 3632, 'nano': 0}","{'units': 3632, 'nano': 0}",2,True,2
2025-05-11 00:58:00+00:00,"{'units': 3631, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}","{'units': 3631, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}",5,True,2
2025-05-11 01:27:00+00:00,"{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}",3,True,2
2025-05-11 01:56:00+00:00,"{'units': 3638, 'nano': 500000000}","{'units': 3638, 'nano': 500000000}","{'units': 3638, 'nano': 500000000}","{'units': 3638, 'nano': 500000000}",1,True,2
2025-05-11 01:57:00+00:00,"{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}","{'units': 3639, 'nano': 500000000}",8,True,2
2025-05-11 02:07:00+00:00,"{'units': 3639, 'nano': 500000000}","{'units': 3640, 'nano': 0}","{'units': 3639, 'nano': 500000000}","{'units': 3640, 'nano': 0}",131,True,2
2025-05-11 02:09:00+00:00,"{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}",20,True,2
2025-05-11 02:12:00+00:00,"{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}","{'units': 3640, 'nano': 0}",10,True,2
