time,open,high,low,close,volume,is_complete,candle_source
2025-04-23 00:00:00+00:00,"{'units': 3621, 'nano': 0}","{'units': 3690, 'nano': 0}","{'units': 3542, 'nano': 0}","{'units': 3673, 'nano': 500000000}",190914,True,1
2025-04-24 00:00:00+00:00,"{'units': 3681, 'nano': 500000000}","{'units': 3794, 'nano': 0}","{'units': 3681, 'nano': 0}","{'units': 3718, 'nano': 500000000}",162384,True,1
2025-04-25 00:00:00+00:00,"{'units': 3740, 'nano': 500000000}","{'units': 3809, 'nano': 0}","{'units': 3720, 'nano': 500000000}","{'units': 3757, 'nano': 0}",194339,True,1
2025-04-28 00:00:00+00:00,"{'units': 3757, 'nano': 0}","{'units': 3809, 'nano': 0}","{'units': 3707, 'nano': 0}","{'units': 3770, 'nano': 0}",156628,True,1
2025-04-29 00:00:00+00:00,"{'units': 3817, 'nano': 500000000}","{'units': 3836, 'nano': 0}","{'units': 3740, 'nano': 0}","{'units': 3774, 'nano': 500000000}",233040,True,1
2025-04-30 00:00:00+00:00,"{'units': 3750, 'nano': 0}","{'units': 3893, 'nano': 0}","{'units': 3701, 'nano': 0}","{'units': 3749, 'nano': 500000000}",166748,True,1
2025-05-02 00:00:00+00:00,"{'units': 3717, 'nano': 0}","{'units': 3717, 'nano': 0}","{'units': 3540, 'nano': 0}","{'units': 3540, 'nano': 0}",150867,True,1
2025-05-05 00:00:00+00:00,"{'units': 3566, 'nano': 500000000}","{'units': 3587, 'nano': 500000000}","{'units': 3468, 'nano': 0}","{'units': 3558, 'nano': 500000000}",142575,True,1
2025-05-06 00:00:00+00:00,"{'units': 3536, 'nano': 0}","{'units': 3700, 'nano': 0}","{'units': 3536, 'nano': 0}","{'units': 3643, 'nano': 0}",154248,True,1
2025-05-07 00:00:00+00:00,"{'units': 3649, 'nano': 0}","{'units': 3678, 'nano': 500000000}","{'units': 3604, 'nano': 0}","{'units': 3614, 'nano': 500000000}",79470,True,1
2025-05-08 00:00:00+00:00,"{'units': 3644, 'nano': 0}","{'units': 3669, 'nano': 500000000}","{'units': 3607, 'nano': 0}","{'units': 3628, 'nano': 0}",27000,True,1
2025-05-12 00:00:00+00:00,"{'units': 3757, 'nano': 0}","{'units': 3763, 'nano': 500000000}","{'units': 3576, 'nano': 0}","{'units': 3614, 'nano': 0}",163698,True,1
2025-05-13 00:00:00+00:00,"{'units': 3630, 'nano': 500000000}","{'units': 3644, 'nano': 500000000}","{'units': 3585, 'nano': 0}","{'units': 3600, 'nano': 0}",69506,True,1
2025-05-14 00:00:00+00:00,"{'units': 3600, 'nano': 0}","{'units': 3619, 'nano': 500000000}","{'units': 3520, 'nano': 0}","{'units': 3527, 'nano': 500000000}",76906,True,1
2025-05-15 00:00:00+00:00,"{'units': 3547, 'nano': 500000000}","{'units': 3563, 'nano': 0}","{'units': 3502, 'nano': 0}","{'units': 3554, 'nano': 500000000}",88747,True,1
2025-05-16 00:00:00+00:00,"{'units': 3549, 'nano': 500000000}","{'units': 3602, 'nano': 0}","{'units': 3456, 'nano': 0}","{'units': 3551, 'nano': 500000000}",195569,True,1
2025-05-19 00:00:00+00:00,"{'units': 3580, 'nano': 0}","{'units': 3596, 'nano': 500000000}","{'units': 3512, 'nano': 500000000}","{'units': 3532, 'nano': 0}",114976,True,1
2025-05-20 00:00:00+00:00,"{'units': 3542, 'nano': 0}","{'units': 3556, 'nano': 0}","{'units': 3484, 'nano': 0}","{'units': 3523, 'nano': 0}",76782,True,1
2025-05-21 00:00:00+00:00,"{'units': 3505, 'nano': 500000000}","{'units': 3542, 'nano': 500000000}","{'units': 3492, 'nano': 500000000}","{'units': 3517, 'nano': 500000000}",64334,True,1
2025-05-22 00:00:00+00:00,"{'units': 3497, 'nano': 0}","{'units': 3572, 'nano': 500000000}","{'units': 3465, 'nano': 500000000}","{'units': 3516, 'nano': 0}",103030,True,1
