time,open,high,low,close,volume,is_complete,candle_source
2025-05-01 00:00:00+00:00,"{'units': 216, 'nano': 250000000}","{'units': 216, 'nano': 300000000}","{'units': 215, 'nano': 300000000}","{'units': 216, 'nano': 300000000}",22,True,2
2025-05-01 01:00:00+00:00,"{'units': 216, 'nano': 250000000}","{'units': 216, 'nano': 300000000}","{'units': 215, 'nano': 400000000}","{'units': 215, 'nano': 400000000}",15,True,2
2025-05-01 02:00:00+00:00,"{'units': 215, 'nano': 400000000}","{'units': 215, 'nano': 400000000}","{'units': 215, 'nano': 300000000}","{'units': 215, 'nano': 300000000}",3,True,2
2025-05-01 03:00:00+00:00,"{'units': 215, 'nano': 300000000}","{'units': 215, 'nano': 450000000}","{'units': 215, 'nano': 300000000}","{'units': 215, 'nano': 450000000}",41,True,2
2025-05-01 04:00:00+00:00,"{'units': 215, 'nano': 450000000}","{'units': 216, 'nano': 300000000}","{'units': 215, 'nano': 300000000}","{'units': 216, 'nano': 300000000}",82,True,2
2025-05-01 05:00:00+00:00,"{'units': 215, 'nano': 950000000}","{'units': 216, 'nano': 500000000}","{'units': 215, 'nano': 850000000}","{'units': 216, 'nano': 100000000}",106,True,2
2025-05-01 06:00:00+00:00,"{'units': 216, 'nano': 400000000}","{'units': 216, 'nano': 400000000}","{'units': 215, 'nano': 500000000}","{'units': 215, 'nano': 500000000}",215,True,2
2025-05-01 07:00:00+00:00,"{'units': 215, 'nano': 750000000}","{'units': 215, 'nano': 800000000}","{'units': 214, 'nano': 500000000}","{'units': 215, 'nano': 100000000}",264,True,2
2025-05-01 08:00:00+00:00,"{'units': 215, 'nano': 150000000}","{'units': 215, 'nano': 250000000}","{'units': 214, 'nano': 700000000}","{'units': 214, 'nano': 900000000}",199,True,2
2025-05-01 09:00:00+00:00,"{'units': 214, 'nano': 850000000}","{'units': 215, 'nano': 100000000}","{'units': 214, 'nano': 800000000}","{'units': 214, 'nano': 850000000}",126,True,2
2025-05-01 10:00:00+00:00,"{'units': 215, 'nano': 50000000}","{'units': 215, 'nano': 100000000}","{'units': 214, 'nano': 400000000}","{'units': 214, 'nano': 450000000}",386,True,2
2025-05-01 11:00:00+00:00,"{'units': 214, 'nano': 450000000}","{'units': 215, 'nano': 50000000}","{'units': 214, 'nano': 250000000}","{'units': 214, 'nano': 500000000}",126,True,2
2025-05-01 12:00:00+00:00,"{'units': 214, 'nano': 500000000}","{'units': 215, 'nano': 0}","{'units': 214, 'nano': 400000000}","{'units': 214, 'nano': 800000000}",87,True,2
2025-05-01 13:00:00+00:00,"{'units': 214, 'nano': 400000000}","{'units': 215, 'nano': 50000000}","{'units': 214, 'nano': 250000000}","{'units': 215, 'nano': 50000000}",117,True,2
2025-05-01 14:00:00+00:00,"{'units': 215, 'nano': 50000000}","{'units': 215, 'nano': 50000000}","{'units': 214, 'nano': 500000000}","{'units': 215, 'nano': 0}",91,True,2
2025-05-01 15:00:00+00:00,"{'units': 214, 'nano': 650000000}","{'units': 215, 'nano': 50000000}","{'units': 214, 'nano': 650000000}","{'units': 214, 'nano': 750000000}",76,True,2
2025-05-01 16:00:00+00:00,"{'units': 215, 'nano': 0}","{'units': 215, 'nano': 100000000}","{'units': 214, 'nano': 700000000}","{'units': 215, 'nano': 100000000}",355,True,2
2025-05-01 17:00:00+00:00,"{'units': 215, 'nano': 100000000}","{'units': 215, 'nano': 100000000}","{'units': 214, 'nano': 200000000}","{'units': 214, 'nano': 800000000}",88,True,2
2025-05-01 18:00:00+00:00,"{'units': 214, 'nano': 800000000}","{'units': 214, 'nano': 900000000}","{'units': 214, 'nano': 800000000}","{'units': 214, 'nano': 900000000}",62,True,2
2025-05-01 19:00:00+00:00,"{'units': 214, 'nano': 900000000}","{'units': 215, 'nano': 800000000}","{'units': 214, 'nano': 800000000}","{'units': 214, 'nano': 950000000}",698,True,2
2025-05-01 20:00:00+00:00,"{'units': 215, 'nano': 50000000}","{'units': 215, 'nano': 100000000}","{'units': 214, 'nano': 200000000}","{'units': 215, 'nano': 0}",372,True,2
2025-05-02 03:00:00+00:00,"{'units': 215, 'nano': 850000000}","{'units': 215, 'nano': 850000000}","{'units': 215, 'nano': 850000000}","{'units': 215, 'nano': 850000000}",100,True,1
2025-05-02 04:00:00+00:00,"{'units': 215, 'nano': 850000000}","{'units': 215, 'nano': 850000000}","{'units': 214, 'nano': 350000000}","{'units': 215, 'nano': 100000000}",2799,True,1
2025-05-02 05:00:00+00:00,"{'units': 215, 'nano': 200000000}","{'units': 215, 'nano': 650000000}","{'units': 214, 'nano': 650000000}","{'units': 214, 'nano': 700000000}",1376,True,1
2025-05-02 06:00:00+00:00,"{'units': 214, 'nano': 800000000}","{'units': 215, 'nano': 0}","{'units': 213, 'nano': 400000000}","{'units': 213, 'nano': 750000000}",7020,True,1
2025-05-02 07:00:00+00:00,"{'units': 213, 'nano': 650000000}","{'units': 213, 'nano': 650000000}","{'units': 212, 'nano': 150000000}","{'units': 212, 'nano': 700000000}",19361,True,1
2025-05-02 08:00:00+00:00,"{'units': 212, 'nano': 700000000}","{'units': 213, 'nano': 200000000}","{'units': 210, 'nano': 950000000}","{'units': 212, 'nano': 100000000}",25136,True,1
2025-05-02 09:00:00+00:00,"{'units': 212, 'nano': 100000000}","{'units': 212, 'nano': 350000000}","{'units': 210, 'nano': 200000000}","{'units': 211, 'nano': 200000000}",21070,True,1
2025-05-02 10:00:00+00:00,"{'units': 211, 'nano': 100000000}","{'units': 211, 'nano': 950000000}","{'units': 210, 'nano': 650000000}","{'units': 211, 'nano': 850000000}",9527,True,1
2025-05-02 11:00:00+00:00,"{'units': 211, 'nano': 850000000}","{'units': 211, 'nano': 950000000}","{'units': 210, 'nano': 750000000}","{'units': 211, 'nano': 350000000}",5520,True,1
2025-05-02 12:00:00+00:00,"{'units': 211, 'nano': 400000000}","{'units': 211, 'nano': 850000000}","{'units': 211, 'nano': 0}","{'units': 211, 'nano': 250000000}",4189,True,1
2025-05-02 13:00:00+00:00,"{'units': 211, 'nano': 250000000}","{'units': 211, 'nano': 750000000}","{'units': 211, 'nano': 0}","{'units': 211, 'nano': 50000000}",2077,True,1
2025-05-02 14:00:00+00:00,"{'units': 211, 'nano': 50000000}","{'units': 211, 'nano': 400000000}","{'units': 210, 'nano': 650000000}","{'units': 210, 'nano': 700000000}",5822,True,1
2025-05-02 15:00:00+00:00,"{'units': 210, 'nano': 650000000}","{'units': 210, 'nano': 850000000}","{'units': 209, 'nano': 450000000}","{'units': 209, 'nano': 750000000}",11121,True,1
2025-05-02 16:00:00+00:00,"{'units': 209, 'nano': 700000000}","{'units': 210, 'nano': 150000000}","{'units': 209, 'nano': 100000000}","{'units': 209, 'nano': 150000000}",11931,True,1
2025-05-02 17:00:00+00:00,"{'units': 209, 'nano': 200000000}","{'units': 209, 'nano': 900000000}","{'units': 208, 'nano': 650000000}","{'units': 209, 'nano': 700000000}",9327,True,1
2025-05-02 18:00:00+00:00,"{'units': 209, 'nano': 700000000}","{'units': 210, 'nano': 550000000}","{'units': 209, 'nano': 450000000}","{'units': 210, 'nano': 400000000}",2702,True,1
2025-05-02 19:00:00+00:00,"{'units': 210, 'nano': 400000000}","{'units': 210, 'nano': 500000000}","{'units': 209, 'nano': 350000000}","{'units': 209, 'nano': 350000000}",4506,True,1
2025-05-02 20:00:00+00:00,"{'units': 209, 'nano': 350000000}","{'units': 209, 'nano': 350000000}","{'units': 208, 'nano': 700000000}","{'units': 209, 'nano': 100000000}",5840,True,1
